file 	 comput time 	 limit time 	 gap
data/instance_n5.txt	0.017999887466430664	600	0.0
data/n_10-euclidean_false	0.09800004959106445	600	0.0
data/n_10-euclidean_true	0.13199996948242188	600	0.0
data/n_100-euclidean_false	600.2870001792908	600	451.62267120538513
data/n_100-euclidean_true	600.3469998836517	600	77.71611506245952
data/n_11-euclidean_false	0.2779998779296875	600	0.0
data/n_11-euclidean_true	0.8220000267028809	600	0.0
data/n_12-euclidean_false	0.24099993705749512	600	0.0
data/n_12-euclidean_true	36.664000034332275	600	0.003806493487508548
data/n_13-euclidean_false	0.5940001010894775	600	0.0
data/n_13-euclidean_true	3.243000030517578	600	0.0
data/n_14-euclidean_false	7.664999961853027	600	0.002447253096415244
data/n_14-euclidean_true	576.1200001239777	600	0.009684520671259278
data/n_15-euclidean_false	0.23800015449523926	600	0.0
data/n_15-euclidean_true	61.14299988746643	600	0.003634341501597681
data/n_16-euclidean_false	116.57699990272522	600	0.009920099862279447
data/n_16-euclidean_true	20.639000177383423	600	0.009191046365768016
data/n_17-euclidean_false	0.30699992179870605	600	0.0
data/n_17-euclidean_true	600.0249998569489	600	54.129734235391915
data/n_18-euclidean_false	601.6770000457764	600	46.53766260220092
data/n_18-euclidean_true	600.2119998931885	600	1.8888800805297195
data/n_19-euclidean_false	600.1000001430511	600	6.377655261714585
data/n_19-euclidean_true	600.0889999866486	600	14.536462381149349
data/n_20-euclidean_false	256.9409999847412	600	0.009691379684858205
data/n_20-euclidean_true	600.4800000190735	600	39.628445094667406
data/n_25-euclidean_false	602.2969999313354	600	85.318219398285
data/n_25-euclidean_true	601.5060000419617	600	59.28114353513179
data/n_30-euclidean_false	631.7309999465942	600	96.92038663491205
data/n_30-euclidean_true	600.5549998283386	600	102.57353865244187
data/n_35-euclidean_false	601.3310000896454	600	114.52193896204041
data/n_35-euclidean_true	603.944000005722	600	146.9899897661015
data/n_40-euclidean_false	600.2730000019073	600	249.7107207566474
data/n_40-euclidean_true	600.2560000419617	600	60.127924526846996
data/n_45-euclidean_false	601.5460000038147	600	60.4136843074284
data/n_45-euclidean_true	600.1639997959137	600	130.5120843645311
data/n_5-euclidean_false	0.051000118255615234	600	0.0
data/n_5-euclidean_true	0.04900002479553223	600	0.0
data/n_50-euclidean_false	606.1909999847412	600	102.1804282808262
data/n_50-euclidean_true	601.8150000572205	600	81.44399078764832
data/n_55-euclidean_false	601.5069999694824	600	90.84051791947665
data/n_55-euclidean_true	602.8079998493195	600	90.55407811397679
data/n_6-euclidean_false	0.49900007247924805	600	0.0
data/n_6-euclidean_true	0.48000001907348633	600	0.0
data/n_60-euclidean_false	602.6549999713898	600	170.70836143465598
data/n_60-euclidean_true	601.2909998893738	600	154.69883384305936
data/n_65-euclidean_false	601.3429999351501	600	166.92871755474022
data/n_65-euclidean_true	602.2919998168945	600	163.16610670055334
data/n_7-euclidean_false	0.4550001621246338	600	0.0
data/n_7-euclidean_true	1.8480000495910645	600	0.0
data/n_70-euclidean_false	629.0339999198914	600	408.2718254336505
data/n_70-euclidean_true	605.2250001430511	600	67.37571601508941
data/n_75-euclidean_false	600.944000005722	600	139.77438037021247
data/n_75-euclidean_true	600.4249999523163	600	115.74249652616379
data/n_8-euclidean_false	0.09000015258789062	600	0.0
data/n_8-euclidean_true	0.08599996566772461	600	0.0
data/n_80-euclidean_false	606.1280000209808	600	67.86423160228914
data/n_80-euclidean_true	607.9579999446869	600	87.75541515118181
data/n_85-euclidean_false	601.3610000610352	600	624.5375316355168
data/n_85-euclidean_true	604.412999868393	600	70.78397240591235
data/n_9-euclidean_false	0.6830000877380371	600	0.0
data/n_9-euclidean_true	0.36999988555908203	600	0.0
data/n_90-euclidean_false	600.8740000724792	600	415.66271425623347
data/n_90-euclidean_true	600.3729999065399	600	296.5762152334781
data/n_95-euclidean_false	600.6699998378754	600	497.8720818152731
data/n_95-euclidean_true	600.5720000267029	600	257.45176463779376
