file 	 comput time 	 limit time 	 val 	 gap 	 time slave/total time(%)
data/instance_n5.txt	1.8287692070007324	10	2786.0	0.0	18.323235225634495
data/n_10-euclidean_false	0.08428692817687988	10	2684.0	-0.037243947858472994	0.33491266529948377
data/n_10-euclidean_true	0.2328341007232666	10	5423.0	0.0	0.07505808553754593
data/n_100-euclidean_false	10.018311023712158	10	4862.0	2331.0	0.27885873535650135
data/n_100-euclidean_true	10.027736902236938	10	20505.0	171.8414423969243	0.13004947743282075
data/n_11-euclidean_false	0.4879460334777832	10	3899.0	0.0	0.04920370136920171
data/n_11-euclidean_true	3.0505220890045166	10	7142.0	0.0	0.07020811630209325
data/n_12-euclidean_false	0.289276123046875	10	3389.0	0.0	0.12395822344129129
data/n_12-euclidean_true	10.00042200088501	10	6394.0	49.2878823254728	0.008134498642382693
data/n_13-euclidean_false	1.9858708381652832	10	2682.0	0.0	0.5563341947855209
data/n_13-euclidean_true	8.267742156982422	10	5971.0	0.0	0.025004740836574252
data/n_14-euclidean_false	10.001232147216797	10	5238.0	31.674208144796378	0.01579328490027512
data/n_14-euclidean_true	10.000525951385498	10	7697.0	68.42450765864334	0.016440480525492684
data/n_15-euclidean_false	0.2205488681793213	10	2126.0	0.0	0.17274760580250342
data/n_15-euclidean_true	10.000935077667236	10	6140.0	22.898318654923937	0.0065368261949458936
data/n_16-euclidean_false	10.000774145126343	10	932.0	142.70833333333331	0.07702469589263049
data/n_16-euclidean_true	10.000808000564575	10	9316.0	29.85781990521327	0.015658067102684713
data/n_17-euclidean_false	10.001287937164307	10	652.0	41.431670281995665	0.11619263475864015
data/n_17-euclidean_true	10.000611066818237	10	6886.0	97.98734905117884	0.0058456663502965975
data/n_18-euclidean_false	10.001034021377563	10	1440.0	260.0	0.12574802948942435
data/n_18-euclidean_true	10.000783920288086	10	10430.0	107.76892430278883	0.03855879828146101
data/n_19-euclidean_false	10.00143313407898	10	1358.0	180.57851239669424	0.13396012224448178
data/n_19-euclidean_true	10.000947952270508	10	7410.0	63.287791978845306	0.019953743551150337
data/n_20-euclidean_false	10.00409984588623	10	768.0	135.58282208588957	0.6141314362483566
data/n_20-euclidean_true	10.00089716911316	10	9734.0	105.5755015839493	0.5867574699316179
data/n_25-euclidean_false	10.001837015151978	10	2311.0	348.7378640776699	0.1415636361165934
data/n_25-euclidean_true	10.001286029815674	10	10093.0	108.83509207531554	0.023466907012547836
data/n_30-euclidean_false	10.043807983398438	10	2249.0	498.13829787234044	0.22562842679849476
data/n_30-euclidean_true	10.002075910568237	10	16020.0	192.9773226042429	0.12028819681812059
data/n_35-euclidean_false	10.003635883331299	10	2255.0	452.6960784313726	0.2267108597609674
data/n_35-euclidean_true	10.00221586227417	10	15898.0	222.2132144304824	0.03980231469362348
data/n_40-euclidean_false	10.003593921661377	10	3894.0	895.9079283887468	0.17381620155758193
data/n_40-euclidean_true	10.00286602973938	10	11790.0	107.38786279683377	0.05729463723101248
data/n_45-euclidean_false	10.004517793655396	10	1904.0	359.9033816425121	0.17316386027363956
data/n_45-euclidean_true	10.004231929779053	10	17498.0	201.63764868126185	0.2025510005888831
data/n_5-euclidean_false	0.002805948257446289	10	1767.0	0.0	0.9091681536239272
data/n_5-euclidean_true	0.0028390884399414062	10	3283.0	0.0	0.6802149815250252
data/n_50-euclidean_false	10.00596022605896	10	1333.0	390.0735294117647	0.16970294942777767
data/n_50-euclidean_true	10.004431962966919	10	12464.0	114.37908496732025	1.2102580669592213
data/n_55-euclidean_false	10.00547194480896	10	3171.0	500.5681818181818	0.11428539838365785
data/n_55-euclidean_true	10.005070924758911	10	13972.0	123.15923973806102	0.0516033756209354
data/n_6-euclidean_false	0.0050389766693115234	10	3307.0	0.0	1.7080671871303525
data/n_6-euclidean_true	0.013837099075317383	10	3087.0	-0.032383419689119175	0.6995537329634544
data/n_60-euclidean_false	10.007107973098755	10	2754.0	695.9537572254336	0.2677635470717228
data/n_60-euclidean_true	10.011252164840698	10	17908.0	189.5392077607114	0.44136452201327286
data/n_65-euclidean_false	10.009803056716919	10	3228.0	483.72513562386985	0.11916637983227817
data/n_65-euclidean_true	10.008918046951294	10	20592.0	200.92064883822886	0.049084758391674976
data/n_7-euclidean_false	0.004019975662231445	10	2066.0	0.0	1.963110135816381
data/n_7-euclidean_true	0.03055596351623535	10	3132.0	0.0	0.3924750899259525
data/n_70-euclidean_false	10.01146411895752	10	3617.0	1370.3252032520325	0.4472326103964257
data/n_70-euclidean_true	10.009047985076904	10	18491.0	190.87619946515653	0.5353828006438152
data/n_75-euclidean_false	10.01264214515686	10	4153.0	1086.5714285714287	0.1913226870184147
data/n_75-euclidean_true	10.021696090698242	10	19807.0	174.33518005540168	0.16845632730044507
data/n_8-euclidean_false	0.01590895652770996	10	3270.0	0.0	0.5664873289672846
data/n_8-euclidean_true	0.02589893341064453	10	3776.0	0.0	0.2724895975254999
data/n_80-euclidean_false	10.015141010284424	10	1189.0	525.7894736842105	0.10191268760825992
data/n_80-euclidean_true	10.01213002204895	10	20715.0	179.06506803179306	0.09248720475396473
data/n_85-euclidean_false	10.0119309425354	10	3792.0	2091.907514450867	0.3571778799184113
data/n_85-euclidean_true	10.015373945236206	10	21123.0	192.48130711714205	0.08961966169726314
data/n_9-euclidean_false	0.06542587280273438	10	3113.0	-0.03211303789338471	0.14612850562649407
data/n_9-euclidean_true	0.0838630199432373	10	4181.0	0.0	7.604613543256942
data/n_90-euclidean_false	10.017521858215332	10	5044.0	2422.0	0.22103204519592431
data/n_90-euclidean_true	10.02041482925415	10	39826.0	407.9846938775511	0.14770395044182463
data/n_95-euclidean_false	10.019992113113403	10	5373.0	1825.8064516129032	0.2385187027744354
data/n_95-euclidean_true	10.014770030975342	10	33372.0	328.8908880606606	0.0411260662126095
